,TF
8596,False
8597,True
8598,True
8599,False
8600,False
8601,True
8602,True
8603,True
8604,True
8605,True
8606,True
8607,True
8608,True
8609,True
8610,True
8611,True
8612,True
8613,True
8614,True
8615,True
8616,True
8617,True
8618,True
8619,True
8620,False
8621,True
8622,False
8623,True
8624,True
8625,True
8626,True
8627,True
8628,True
8629,True
8630,True
8631,True
8632,True
8633,True
8634,True
8635,True
8636,False
8637,True
8638,True
8639,True
8640,True
8641,True
8642,False
8643,True
8644,True
8645,True
8646,False
8647,True
8648,False
8649,False
8650,True
8651,True
8652,True
8653,True
8654,False
8655,False
8656,True
8657,True
8658,True
8659,False
8660,True
8661,True
8662,True
8663,True
8664,True
8665,True
8666,True
8667,True
8668,True
8669,True
8670,True
8671,False
8672,False
8673,True
8674,True
8675,True
8676,False
8677,True
8678,True
8679,True
8680,True
8681,True
8682,True
8683,True
8684,True
8685,True
8686,True
8687,True
8688,True
8689,True
8690,True
8691,True
8692,True
8693,True
8694,True
8695,True
8696,True
8697,True
8698,False
8699,False
8700,False
8701,True
8702,True
8703,True
8704,True
8705,False
8706,True
8707,True
8708,True
8709,True
8710,True
8711,True
8712,True
8713,True
8714,True
8715,True
8716,True
8717,True
8718,True
8719,True
8720,True
8721,True
8722,True
8723,False
8724,True
8725,True
8726,False
8727,True
8728,True
8729,True
8730,True
8731,True
8732,True
8733,True
8734,True
8735,True
8736,True
8737,True
8738,True
8739,True
8740,False
8741,True
8742,False
8743,False
8744,True
8745,True
8746,True
8747,True
8748,True
8749,True
8750,True
8751,True
8752,True
8753,False
8754,True
8755,True
8756,True
8757,True
8758,False
8759,True
8760,True
8761,True
8762,True
8763,False
8764,True
8765,True
8766,True
8767,True
8768,True
8769,True
8770,False
8771,True
8772,True
8773,False
8774,True
8775,True
8776,True
8777,True
8778,True
8779,True
8780,True
8781,True
8782,True
8783,True
8784,False
8785,True
8786,True
8787,True
8788,True
8789,True
8790,True
8791,True
8792,False
8793,False
8794,True
8795,True
8796,True
8797,False
8798,True
8799,False
8800,False
8801,True
8802,False
8803,True
8804,True
8805,True
8806,True
8807,True
8808,False
8809,True
8810,True
8811,True
8812,True
8813,True
8814,True
8815,True
8816,True
8817,True
8818,False
8819,True
8820,True
8821,True
8822,True
8823,True
8824,True
8825,False
8826,False
8827,False
8828,True
8829,True
8830,True
8831,True
8832,True
8833,False
8834,True
8835,True
8836,True
8837,True
8838,False
8839,False
8840,True
8841,True
8842,False
8843,True
8844,True
8845,True
8846,True
8847,True
8848,True
8849,True
8850,True
8851,True
8852,True
8853,False
8854,True
8855,False
8856,False
8857,True
8858,True
8859,True
8860,True
8861,True
8862,True
8863,True
8864,True
8865,True
8866,False
8867,True
8868,True
8869,True
8870,True
8871,True
8872,True
8873,True
8874,True
8875,True
8876,True
8877,False
8878,True
8879,True
8880,True
8881,True
8882,True
8883,False
8884,True
8885,True
8886,False
8887,True
8888,False
8889,True
8890,True
8891,True
8892,True
8893,False
8894,True
8895,True
8896,True
8897,True
8898,True
8899,True
8900,True
8901,True
8902,True
8903,True
8904,True
8905,True
8906,True
8907,True
8908,True
8909,True
8910,True
8911,True
8912,True
8913,True
8914,False
8915,True
8916,True
8917,True
8918,True
8919,True
8920,True
8921,True
8922,True
8923,False
8924,True
8925,True
8926,True
8927,True
8928,True
8929,True
8930,True
8931,True
8932,True
8933,False
8934,True
8935,True
8936,True
8937,True
8938,True
8939,True
8940,True
8941,True
8942,True
8943,True
8944,False
8945,True
8946,False
8947,True
8948,True
8949,True
8950,True
8951,False
8952,True
8953,True
8954,True
8955,True
8956,True
8957,True
8958,False
8959,True
8960,True
8961,True
8962,True
8963,True
8964,True
8965,True
8966,True
8967,True
8968,True
8969,True
8970,False
8971,True
8972,True
8973,True
8974,True
8975,True
8976,True
8977,False
8978,True
8979,True
8980,True
8981,True
8982,True
8983,True
8984,True
8985,True
8986,True
8987,True
8988,True
8989,True
8990,True
8991,True
8992,True
8993,True
8994,True
8995,True
8996,False
8997,False
8998,True
8999,True
9000,True
9001,True
9002,False
9003,True
9004,True
9005,True
9006,False
9007,True
9008,True
9009,True
9010,True
9011,False
9012,True
9013,True
9014,True
9015,True
9016,True
9017,True
9018,True
9019,True
9020,True
9021,False
9022,True
9023,True
9024,False
9025,True
9026,False
9027,True
9028,True
9029,True
9030,True
9031,True
9032,True
9033,True
9034,True
9035,False
9036,True
9037,True
9038,True
9039,True
9040,True
9041,False
9042,True
9043,False
9044,True
9045,True
9046,True
9047,True
9048,True
9049,True
9050,True
9051,False
9052,False
9053,True
9054,True
9055,True
9056,True
9057,True
9058,True
9059,False
9060,True
9061,True
9062,True
9063,True
9064,True
9065,True
9066,True
9067,True
9068,True
9069,True
9070,True
9071,True
9072,True
9073,True
9074,True
9075,True
9076,False
9077,True
9078,True
9079,True
9080,True
9081,True
9082,False
9083,True
9084,True
9085,False
9086,True
9087,True
9088,True
9089,True
9090,True
9091,True
9092,True
9093,True
9094,True
9095,True
9096,True
9097,True
9098,True
9099,True
9100,True
9101,True
9102,False
9103,True
9104,True
9105,True
9106,True
9107,True
9108,True
9109,True
9110,True
9111,False
9112,True
9113,True
9114,False
9115,True
9116,True
9117,True
9118,True
9119,True
9120,True
9121,True
9122,True
9123,False
9124,True
9125,True
9126,False
9127,False
9128,True
9129,True
9130,True
9131,True
9132,True
9133,True
9134,True
9135,False
9136,True
9137,True
9138,True
9139,True
9140,True
9141,True
9142,True
9143,True
9144,False
9145,True
9146,False
9147,True
9148,True
9149,True
9150,True
9151,True
9152,False
9153,True
9154,True
9155,False
9156,True
9157,True
9158,True
9159,False
9160,True
9161,True
9162,True
9163,True
9164,True
9165,True
9166,True
9167,True
9168,True
9169,True
9170,True
9171,True
9172,True
9173,True
9174,True
9175,True
9176,True
9177,True
9178,True
9179,True
9180,True
9181,True
9182,True
9183,True
9184,False
9185,True
9186,True
9187,True
9188,True
9189,True
9190,True
9191,True
9192,True
9193,True
9194,True
9195,True
9196,True
9197,True
9198,True
9199,True
9200,True
9201,True
9202,True
9203,True
9204,True
9205,True
9206,True
9207,True
9208,False
9209,False
9210,True
9211,True
9212,True
9213,True
9214,True
9215,True
9216,False
9217,True
9218,True
9219,True
9220,True
9221,True
9222,True
9223,True
9224,False
9225,True
9226,True
9227,True
9228,False
9229,False
9230,True
9231,True
9232,True
9233,True
9234,True
9235,True
9236,False
9237,True
9238,True
9239,False
9240,True
9241,True
9242,True
9243,True
9244,True
9245,True
9246,True
9247,True
9248,True
9249,False
9250,True
9251,True
9252,True
9253,True
9254,True
9255,True
9256,False
9257,True
9258,False
9259,True
9260,True
9261,True
9262,True
9263,True
9264,True
9265,True
9266,True
9267,False
9268,True
9269,True
9270,True
9271,True
9272,True
9273,True
9274,False
9275,True
9276,True
9277,True
9278,True
9279,False
9280,True
9281,False
9282,True
9283,True
9284,True
9285,True
9286,True
9287,True
9288,True
9289,True
9290,False
9291,True
9292,True
9293,True
9294,False
9295,True
9296,True
9297,True
9298,True
9299,False
9300,True
9301,True
9302,False
9303,True
9304,True
9305,True
9306,True
9307,True
9308,False
9309,False
9310,True
9311,True
9312,True
9313,True
9314,True
9315,True
9316,True
9317,True
9318,True
9319,True
9320,True
9321,True
9322,True
9323,True
9324,True
9325,True
9326,True
9327,True
9328,False
9329,True
9330,True
9331,True
9332,True
9333,True
9334,True
9335,True
9336,True
9337,True
9338,True
9339,True
9340,True
9341,True
9342,True
9343,False
9344,True
9345,True
9346,True
9347,True
9348,True
9349,True
9350,True
9351,True
9352,True
9353,True
9354,False
9355,True
9356,True
9357,True
9358,True
9359,True
9360,True
9361,False
9362,True
9363,True
9364,True
9365,True
9366,True
9367,True
9368,False
9369,True
9370,False
9371,False
9372,True
9373,True
9374,True
9375,False
9376,True
9377,True
9378,True
9379,True
9380,True
9381,True
9382,False
9383,True
9384,True
9385,True
9386,True
9387,True
9388,True
9389,False
9390,True
9391,True
9392,True
9393,True
9394,True
9395,True
9396,True
9397,True
9398,True
9399,True
9400,True
9401,True
9402,True
9403,True
9404,True
9405,True
9406,False
9407,True
9408,True
9409,True
9410,True
9411,True
9412,True
9413,True
9414,True
9415,True
9416,True
9417,False
9418,True
9419,True
9420,True
9421,False
9422,False
9423,False
9424,True
9425,True
9426,True
9427,True
9428,False
9429,True
9430,True
9431,True
9432,False
9433,True
9434,True
9435,True
9436,True
9437,True
9438,True
9439,True
9440,True
9441,True
9442,True
9443,False
9444,True
9445,True
9446,True
9447,True
9448,True
9449,False
9450,True
9451,True
9452,False
9453,True
9454,True
9455,True
9456,True
9457,True
9458,True
9459,False
9460,True
9461,True
9462,True
9463,True
9464,True
9465,True
9466,False
9467,True
9468,True
9469,True
9470,True
9471,True
9472,True
9473,True
9474,True
9475,True
9476,False
9477,True
9478,True
9479,True
9480,True
9481,True
9482,False
9483,True
9484,True
9485,True
9486,False
9487,True
9488,True
9489,True
9490,True
9491,True
9492,True
9493,True
9494,True
9495,True
9496,True
9497,True
9498,True
9499,False
9500,True
9501,True
9502,True
9503,True
9504,True
9505,True
9506,True
9507,True
9508,True
9509,True
9510,True
9511,True
9512,True
9513,True
9514,True
9515,True
9516,True
9517,True
9518,True
9519,True
9520,True
9521,True
9522,True
9523,False
9524,False
9525,True
9526,True
9527,True
9528,True
9529,True
9530,False
9531,True
9532,True
9533,True
9534,True
9535,True
9536,True
9537,False
9538,False
9539,True
9540,True
9541,True
9542,True
9543,True
9544,False
9545,True
9546,True
9547,True
9548,False
9549,True
9550,True
9551,True
9552,True
9553,True
9554,True
9555,True
9556,True
9557,True
9558,True
9559,False
9560,True
9561,True
9562,True
9563,True
9564,True
9565,True
9566,True
9567,True
9568,True
9569,False
9570,True
9571,True
9572,True
9573,True
9574,True
9575,True
9576,True
9577,True
9578,True
9579,True
9580,True
9581,True
9582,False
9583,True
9584,True
9585,False
9586,True
9587,True
9588,True
9589,False
9590,True
9591,True
9592,True
9593,True
9594,True
9595,True
9596,True
9597,True
9598,False
9599,True
9600,True
9601,True
9602,True
9603,True
9604,True
9605,True
9606,True
9607,True
9608,True
9609,True
9610,True
9611,True
9612,True
9613,True
9614,True
9615,True
9616,True
9617,True
9618,True
9619,True
9620,True
9621,True
9622,True
9623,True
9624,False
9625,True
9626,True
9627,True
9628,False
9629,True
9630,False
9631,True
9632,True
9633,True
9634,True
9635,True
9636,False
9637,False
9638,False
9639,True
9640,True
9641,True
9642,True
9643,True
9644,True
9645,True
9646,True
9647,True
9648,True
9649,True
9650,True
9651,True
9652,True
9653,True
9654,True
9655,True
9656,True
9657,False
9658,True
9659,True
9660,True
9661,True
9662,False
9663,True
9664,True
9665,True
9666,True
9667,False
9668,True
9669,True
9670,True
9671,True
9672,True
9673,True
9674,True
9675,True
9676,True
9677,False
9678,True
9679,True
9680,True
9681,False
9682,True
9683,False
9684,True
9685,True
9686,True
9687,False
9688,True
9689,True
9690,False
9691,True
9692,True
9693,True
9694,True
9695,True
9696,True
9697,True
9698,True
9699,True
9700,True
9701,False
9702,True
9703,True
9704,False
9705,True
9706,False
9707,True
9708,False
9709,False
9710,True
9711,True
9712,False
9713,False
9714,True
9715,True
9716,True
9717,True
9718,False
9719,True
9720,True
9721,False
9722,True
9723,True
9724,False
9725,True
9726,False
9727,True
9728,False
9729,False
9730,True
9731,False
9732,False
9733,False
9734,True
9735,True
9736,True
9737,True
9738,True
9739,True
9740,True
9741,True
9742,True
9743,True
9744,True
9745,True
9746,True
9747,False
9748,True
9749,True
9750,True
9751,True
9752,True
9753,False
9754,True
9755,True
9756,True
9757,True
9758,True
9759,False
9760,True
9761,True
9762,True
9763,True
9764,False
9765,True
9766,True
9767,True
9768,True
9769,True
9770,True
9771,True
9772,True
9773,True
9774,True
9775,True
9776,True
9777,True
9778,True
9779,False
9780,True
9781,True
9782,False
9783,True
9784,True
9785,True
9786,True
9787,True
9788,True
9789,True
9790,True
9791,True
9792,True
9793,True
9794,True
9795,True
9796,True
9797,True
9798,True
9799,True
9800,True
9801,True
9802,True
9803,False
9804,True
9805,True
9806,True
9807,True
9808,False
9809,True
9810,True
9811,True
9812,True
9813,True
9814,True
9815,True
9816,True
9817,True
9818,True
9819,False
9820,True
9821,True
9822,True
9823,True
9824,True
9825,True
9826,True
9827,True
9828,True
9829,True
9830,True
9831,True
9832,True
9833,True
9834,True
9835,False
9836,True
9837,True
9838,True
9839,True
9840,False
9841,False
9842,True
9843,True
9844,False
9845,False
9846,True
9847,True
9848,True
9849,True
9850,True
9851,True
9852,True
9853,True
9854,True
9855,True
9856,True
9857,False
9858,True
9859,True
9860,True
9861,False
9862,False
9863,True
9864,True
9865,True
9866,True
9867,True
9868,True
9869,True
9870,True
9871,True
9872,True
9873,False
9874,True
9875,False
9876,True
9877,True
9878,True
9879,True
9880,True
9881,True
9882,True
9883,True
9884,True
9885,True
9886,True
9887,True
9888,True
9889,True
9890,True
9891,True
9892,False
9893,True
9894,True
9895,False
9896,True
9897,True
9898,True
9899,True
9900,True
9901,True
9902,True
9903,True
9904,True
9905,True
9906,True
9907,True
9908,True
9909,True
9910,True
9911,True
9912,True
9913,False
9914,True
9915,False
9916,True
9917,True
9918,True
9919,True
9920,True
9921,True
9922,True
9923,True
9924,True
9925,True
9926,True
9927,True
9928,True
9929,True
9930,True
9931,True
9932,True
9933,True
9934,False
9935,True
9936,True
9937,False
9938,False
9939,True
9940,False
9941,True
9942,True
9943,True
9944,True
9945,True
9946,False
9947,True
9948,True
9949,True
9950,False
9951,True
9952,True
9953,True
9954,True
9955,True
9956,True
9957,True
9958,True
9959,True
9960,True
9961,True
9962,True
9963,True
9964,True
9965,False
9966,True
9967,True
9968,True
9969,True
9970,True
9971,True
9972,False
9973,True
9974,True
9975,True
9976,False
9977,True
9978,True
9979,True
9980,True
9981,True
9982,False
9983,True
9984,True
9985,False
9986,True
9987,True
9988,True
9989,True
9990,True
9991,True
9992,True
9993,True
9994,True
9995,True
9996,True
9997,True
9998,True
9999,True
10000,True
10001,True
10002,True
10003,False
10004,True
10005,True
10006,False
10007,True
10008,True
10009,True
10010,True
10011,True
10012,True
10013,True
10014,True
10015,True
10016,True
10017,True
10018,False
10019,True
10020,True
10021,True
10022,True
10023,False
10024,True
10025,True
10026,True
10027,True
10028,True
10029,True
10030,True
10031,True
10032,True
10033,True
10034,True
10035,True
10036,True
10037,False
10038,True
10039,True
10040,True
10041,True
10042,True
10043,True
10044,True
10045,True
10046,True
10047,False
10048,True
10049,False
10050,False
10051,True
10052,True
10053,True
10054,True
10055,True
10056,True
10057,False
10058,True
10059,True
10060,True
10061,True
10062,True
10063,True
10064,False
10065,True
10066,False
10067,True
10068,True
10069,False
10070,True
10071,True
10072,True
10073,True
10074,True
10075,False
10076,True
10077,True
10078,True
10079,True
10080,True
10081,True
10082,True
10083,True
10084,True
10085,True
10086,True
10087,True
10088,True
10089,True
10090,True
10091,True
10092,True
10093,True
10094,True
10095,True
10096,True
10097,True
10098,True
10099,True
10100,True
10101,False
10102,True
10103,True
10104,True
10105,False
10106,True
10107,True
10108,True
10109,True
10110,True
10111,True
10112,True
10113,True
10114,True
10115,True
10116,True
10117,True
10118,True
10119,True
10120,True
10121,True
10122,True
10123,True
10124,True
10125,True
10126,True
10127,True
10128,True
10129,False
10130,True
10131,True
10132,True
10133,True
10134,True
10135,True
10136,True
10137,True
10138,True
10139,True
10140,True
10141,True
10142,True
10143,True
10144,True
10145,True
10146,True
10147,True
10148,True
10149,True
10150,True
10151,False
10152,False
10153,False
10154,True
10155,True
10156,True
10157,True
10158,True
10159,False
10160,True
10161,True
10162,True
10163,True
10164,False
10165,True
10166,True
10167,True
10168,True
10169,True
10170,True
10171,True
10172,True
10173,True
10174,False
10175,True
10176,True
10177,True
10178,True
10179,True
10180,True
10181,True
10182,True
10183,True
10184,False
10185,True
10186,True
10187,True
10188,True
10189,True
10190,True
10191,True
10192,True
10193,True
10194,False
10195,True
10196,True
10197,True
10198,True
10199,True
10200,True
10201,True
10202,True
10203,True
10204,True
10205,True
10206,True
10207,True
10208,False
10209,False
10210,False
10211,False
10212,False
10213,True
10214,True
10215,True
10216,True
10217,True
10218,False
10219,True
10220,True
10221,True
10222,True
10223,True
10224,True
10225,False
10226,True
10227,True
10228,True
10229,True
10230,True
10231,False
10232,True
10233,True
10234,True
10235,True
10236,True
10237,True
10238,True
10239,True
10240,False
10241,True
10242,True
10243,True
10244,True
10245,True
10246,True
10247,True
10248,True
10249,True
10250,True
10251,True
10252,True
10253,True
10254,True
10255,True
10256,True
10257,True
10258,True
10259,True
10260,True
10261,True
10262,True
10263,False
10264,True
10265,True
10266,True
10267,True
10268,True
10269,False
10270,True
10271,True
10272,True
10273,True
10274,True
10275,True
10276,True
10277,True
10278,True
10279,False
10280,True
10281,True
10282,True
10283,True
10284,True
10285,True
10286,True
10287,True
10288,True
10289,False
10290,True
10291,True
10292,True
10293,True
10294,True
10295,True
10296,True
10297,True
10298,True
10299,True
10300,False
10301,True
10302,True
10303,True
10304,True
10305,True
10306,True
10307,True
10308,True
10309,True
10310,True
10311,True
10312,True
10313,True
10314,True
10315,True
10316,False
10317,True
10318,True
10319,False
10320,True
10321,True
10322,True
10323,True
10324,True
10325,False
10326,True
10327,True
10328,True
10329,True
10330,True
10331,False
10332,False
10333,True
10334,True
10335,True
10336,True
10337,True
10338,True
10339,True
10340,False
10341,True
10342,True
10343,True
10344,False
10345,True
10346,True
10347,False
10348,True
10349,True
10350,True
10351,True
10352,True
10353,True
10354,True
10355,True
10356,True
10357,True
10358,True
10359,True
10360,True
10361,True
10362,True
10363,True
10364,False
10365,True
10366,False
10367,True
10368,True
10369,True
10370,True
10371,True
10372,False
10373,True
10374,True
10375,True
10376,True
10377,True
10378,True
10379,True
10380,False
10381,True
10382,True
10383,True
10384,True
10385,True
10386,True
10387,True
10388,True
10389,True
10390,False
10391,True
10392,True
10393,True
10394,True
10395,True
10396,True
10397,True
10398,True
10399,True
10400,False
10401,True
10402,True
10403,True
10404,True
10405,True
10406,True
10407,False
10408,True
10409,True
10410,True
10411,True
10412,True
10413,False
10414,True
10415,True
10416,False
10417,False
10418,True
10419,True
10420,False
10421,True
10422,True
10423,True
10424,True
10425,True
10426,True
10427,True
10428,True
10429,True
10430,True
10431,True
10432,False
10433,False
10434,True
10435,True
10436,False
10437,False
10438,True
10439,True
10440,True
10441,True
10442,True
10443,True
10444,True
10445,True
10446,True
10447,True
10448,True
10449,True
10450,True
10451,True
10452,True
10453,True
10454,True
10455,True
10456,True
10457,True
10458,True
10459,True
10460,True
10461,True
10462,True
10463,False
10464,True
10465,True
10466,True
10467,True
10468,True
10469,False
10470,False
10471,True
10472,True
10473,True
10474,False
10475,True
10476,True
10477,True
10478,False
10479,True
10480,True
10481,True
10482,False
10483,True
10484,False
10485,True
10486,True
10487,True
10488,True
10489,True
10490,True
10491,True
10492,True
10493,True
10494,True
10495,True
10496,False
10497,True
10498,True
10499,True
10500,True
10501,True
10502,True
10503,True
10504,False
10505,True
10506,True
10507,True
10508,True
10509,True
10510,True
10511,True
10512,True
10513,True
10514,False
10515,True
10516,True
10517,True
10518,True
10519,False
10520,True
10521,True
10522,True
10523,True
10524,True
10525,True
10526,True
10527,True
10528,True
10529,True
10530,True
10531,False
10532,True
10533,True
10534,True
10535,True
10536,True
10537,True
10538,True
10539,False
10540,True
10541,True
10542,True
10543,True
10544,True
10545,False
10546,True
10547,True
10548,False
10549,True
10550,True
10551,False
10552,True
10553,True
10554,True
10555,False
10556,True
10557,True
10558,True
10559,False
10560,True
10561,True
10562,True
10563,True
10564,True
10565,True
10566,True
10567,True
10568,True
10569,True
10570,True
10571,True
10572,True
10573,True
10574,True
10575,True
10576,True
10577,True
10578,True
10579,False
10580,True
10581,True
10582,True
10583,True
10584,True
10585,True
10586,True
10587,True
10588,True
10589,True
10590,True
10591,True
10592,True
10593,True
10594,True
10595,True
10596,False
10597,True
10598,True
10599,True
10600,True
10601,True
10602,True
10603,False
10604,True
10605,True
10606,True
10607,True
10608,True
10609,True
10610,True
10611,True
10612,True
10613,False
10614,True
10615,True
10616,True
10617,True
10618,True
10619,True
10620,True
10621,False
10622,True
10623,True
10624,True
10625,True
10626,True
10627,False
10628,True
10629,True
10630,False
10631,True
10632,True
10633,True
10634,False
10635,True
10636,True
10637,True
10638,True
10639,True
10640,True
10641,True
10642,True
10643,True
10644,True
10645,True
10646,True
10647,True
10648,False
10649,False
10650,False
10651,True
10652,True
10653,False
10654,True
10655,True
10656,True
10657,True
10658,True
10659,True
10660,False
10661,False
10662,True
10663,True
10664,True
10665,True
10666,True
10667,True
10668,True
10669,True
10670,True
10671,True
10672,True
10673,True
10674,True
10675,True
10676,True
10677,True
10678,True
10679,True
10680,True
10681,True
10682,True
10683,True
10684,False
10685,True
10686,True
10687,True
10688,True
10689,True
10690,True
10691,True
10692,False
10693,True
10694,True
10695,True
10696,True
10697,False
10698,True
10699,True
10700,True
10701,True
10702,True
10703,True
10704,True
10705,True
10706,True
10707,True
10708,True
10709,True
10710,True
10711,True
10712,False
10713,True
10714,True
10715,True
10716,True
10717,True
10718,True
10719,True
10720,True
10721,True
10722,False
10723,True
10724,True
10725,True
10726,True
10727,True
10728,True
10729,True
10730,False
10731,True
10732,True
10733,True
10734,True
10735,True
10736,True
10737,True
10738,True
10739,True
10740,True
10741,True
10742,True
10743,True
10744,False
10745,True
10746,True
10747,True
10748,True
10749,False
10750,True
10751,True
10752,True
10753,True
10754,True
10755,True
10756,True
10757,True
10758,True
10759,True
10760,True
10761,True
10762,True
10763,True
10764,False
10765,True
10766,True
10767,True
10768,True
10769,True
10770,True
10771,True
10772,True
10773,True
10774,True
10775,True
10776,True
10777,True
10778,True
10779,True
10780,False
10781,True
10782,True
10783,True
10784,True
10785,True
10786,True
10787,False
10788,True
10789,True
10790,True
10791,True
10792,True
10793,True
10794,True
10795,False
10796,True
10797,False
10798,True
10799,True
10800,True
10801,True
10802,False
10803,False
10804,False
10805,False
10806,True
10807,True
10808,True
10809,True
10810,True
10811,True
10812,False
10813,False
10814,True
10815,True
10816,True
10817,True
10818,False
10819,True
10820,True
10821,True
10822,True
10823,False
10824,True
10825,True
10826,True
10827,True
10828,True
10829,False
10830,True
10831,True
10832,False
10833,False
10834,True
10835,True
10836,True
10837,True
10838,False
10839,True
10840,False
10841,True
10842,True
10843,False
10844,True
10845,True
10846,True
10847,False
10848,True
10849,True
10850,False
10851,True
10852,False
10853,True
10854,True
10855,True
10856,True
10857,True
10858,True
10859,False
10860,True
10861,True
10862,True
10863,True
10864,True
10865,True
10866,True
10867,False
10868,True
10869,True
10870,True
10871,False
10872,True
10873,False
10874,False
10875,False
10876,True
10877,True
10878,True
10879,True
10880,True
10881,True
10882,True
10883,True
10884,True
10885,True
10886,True
10887,True
10888,True
10889,True
10890,True
10891,True
10892,False
10893,True
10894,True
10895,False
10896,True
10897,True
10898,False
10899,True
10900,True
10901,True
10902,False
10903,True
10904,True
10905,True
10906,False
10907,True
10908,True
10909,True
10910,True
10911,True
10912,True
10913,True
10914,True
10915,True
10916,True
10917,True
10918,True
10919,False
10920,False
10921,False
10922,True
10923,True
10924,True
10925,True
10926,True
10927,False
10928,True
10929,True
10930,True
10931,True
10932,True
10933,True
10934,True
10935,True
10936,True
10937,True
10938,False
10939,True
10940,True
10941,True
10942,True
10943,True
10944,True
10945,True
10946,True
10947,False
10948,True
10949,True
10950,True
10951,True
10952,True
10953,True
10954,True
10955,True
10956,False
10957,True
10958,True
10959,True
10960,True
10961,False
10962,True
10963,True
10964,True
10965,True
10966,True
10967,True
10968,True
10969,True
10970,True
10971,True
10972,True
10973,True
10974,True
10975,True
10976,True
10977,True
10978,True
10979,True
10980,False
10981,True
10982,True
10983,True
10984,False
10985,True
10986,False
10987,False
10988,True
10989,True
10990,True
10991,True
10992,False
10993,True
10994,False
10995,True
10996,True
10997,True
10998,True
10999,False
11000,True
11001,True
11002,True
11003,True
11004,True
11005,True
11006,False
11007,True
11008,True
11009,True
11010,True
11011,True
11012,True
11013,True
11014,True
11015,True
11016,True
11017,True
11018,True
11019,True
11020,False
11021,False
11022,True
11023,True
11024,True
11025,True
11026,False
11027,False
11028,True
11029,True
11030,True
11031,True
11032,True
11033,True
11034,True
11035,True
11036,True
11037,True
11038,True
11039,True
11040,True
11041,True
11042,False
11043,True
11044,True
11045,True
11046,True
11047,False
11048,True
11049,True
11050,True
11051,True
11052,True
11053,True
11054,True
11055,False
11056,True
11057,True
11058,True
11059,True
11060,True
11061,True
11062,True
11063,False
11064,True
11065,True
11066,True
11067,True
11068,True
11069,False
11070,True
11071,True
11072,True
11073,True
11074,True
11075,False
11076,True
11077,False
11078,True
11079,True
11080,True
11081,True
11082,True
11083,True
11084,False
11085,True
11086,True
11087,False
11088,True
11089,True
11090,True
11091,True
11092,True
11093,True
11094,True
11095,True
11096,True
11097,True
11098,True
11099,True
11100,True
11101,True
11102,True
11103,True
11104,True
11105,True
11106,False
11107,True
11108,False
11109,True
11110,True
11111,True
11112,True
11113,True
11114,True
11115,True
11116,True
11117,True
11118,True
11119,True
11120,True
11121,True
11122,True
11123,True
11124,True
11125,True
11126,False
11127,True
11128,True
11129,True
11130,True
11131,False
11132,True
11133,True
11134,True
11135,True
11136,True
11137,True
11138,True
11139,False
11140,True
11141,True
11142,True
11143,True
11144,False
11145,True
11146,True
11147,True
11148,True
11149,True
11150,True
11151,True
11152,True
11153,True
11154,True
11155,True
11156,True
11157,True
11158,True
11159,False
11160,True
11161,True
11162,True
11163,True
11164,False
11165,True
11166,True
11167,True
11168,True
11169,False
11170,True
11171,True
11172,True
11173,True
11174,True
11175,True
11176,True
11177,True
11178,True
11179,False
11180,True
11181,True
11182,True
11183,True
11184,True
11185,False
11186,True
11187,True
11188,True
11189,True
11190,True
11191,True
11192,True
11193,True
11194,True
11195,True
11196,True
11197,True
11198,True
11199,True
11200,True
11201,True
11202,True
11203,True
11204,True
11205,False
11206,True
11207,True
11208,True
11209,True
11210,False
11211,True
11212,True
11213,True
11214,True
11215,True
11216,True
11217,True
11218,True
11219,False
11220,True
11221,True
11222,True
11223,True
11224,True
11225,False
11226,True
11227,False
11228,True
11229,True
11230,True
11231,True
11232,False
11233,True
11234,True
11235,True
11236,False
11237,True
11238,True
11239,True
11240,False
11241,True
11242,True
11243,False
11244,True
11245,True
11246,True
11247,True
11248,True
11249,True
11250,True
11251,True
11252,True
11253,True
11254,True
11255,True
11256,False
11257,True
11258,False
11259,False
11260,True
11261,False
11262,True
11263,True
11264,True
11265,True
11266,True
11267,True
11268,False
11269,True
11270,True
11271,True
11272,True
11273,True
11274,True
11275,True
11276,True
11277,True
11278,True
11279,True
11280,True
11281,True
11282,True
11283,False
11284,True
11285,True
11286,False
11287,False
11288,True
11289,True
11290,True
11291,True
11292,True
11293,True
11294,False
11295,False
11296,True
11297,True
11298,True
11299,True
11300,False
11301,True
11302,True
11303,False
11304,True
11305,True
11306,True
11307,True
11308,True
11309,True
11310,True
11311,True
11312,False
11313,True
11314,False
11315,True
11316,True
11317,True
11318,True
11319,True
11320,True
11321,False
11322,True
11323,True
11324,True
11325,False
11326,True
11327,True
11328,True
11329,True
11330,True
11331,True
11332,True
11333,True
11334,True
11335,False
11336,True
11337,True
11338,True
11339,True
11340,True
11341,False
11342,True
11343,True
11344,False
11345,True
11346,True
11347,True
11348,True
11349,True
11350,True
11351,True
11352,True
11353,True
11354,False
11355,True
11356,True
11357,False
11358,True
11359,True
11360,True
11361,True
11362,False
11363,True
11364,True
11365,True
11366,True
11367,False
11368,True
11369,True
11370,True
11371,False
11372,True
11373,True
11374,True
11375,True
11376,False
11377,True
11378,True
11379,True
11380,True
11381,False
11382,True
11383,True
11384,False
11385,False
11386,False
11387,True
11388,True
11389,True
11390,True
11391,True
11392,False
11393,True
11394,True
